countryName,provinceName,province_confirmedCount,province_suspectedCount,province_curedCount,province_deadCount,updateTime,cityName,city_confirmedCount,city_suspectedCount,city_curedCount,city_deadCount
中国,湖南省,1,0,0,0,01-22,,,,,
中国,黑龙江省,0,1,0,0,01-22,,,,,
中国,香港,0,117,0,0,01-22,,,,,
中国,台湾,1,0,0,0,01-22,,,,,
中国,辽宁省,0,1,0,0,01-22,,,,,
中国,重庆市,5,0,0,0,01-22,,,,,
中国,河南省,1,0,0,0,01-22,,,,,
中国,天津市,2,0,0,0,01-22,,,,,
中国,江西省,0,2,0,0,01-22,,,,,
中国,吉林省,0,1,0,0,01-22,,,,,
中国,宁夏回族自治区,0,1,0,0,01-22,,,,,
中国,海南省,0,1,0,0,01-22,,,,,
中国,安徽省,0,1,0,0,01-22,,,,,
中国,贵州省,0,1,0,0,01-22,,,,,
中国,广西壮族自治区,0,1,0,0,01-22,,,,,
中国,山东省,1,0,0,0,01-22,,,,,
中国,四川省,1,2,0,0,01-22,,,,,
中国,云南省,1,0,0,0,01-22,,,,,
中国,浙江省,5,16,0,0,01-22,,,,,
中国,上海市,6,3,0,0,01-22,,,,,
中国,广东省,17,4,0,0,01-22,,,,,
中国,北京市,10,0,0,0,01-22,,,,,
中国,湖北省,270,11,25,6,01-22,,,,,
中国,江西省,2,2,0,0,01-22,,,,,
中国,江西省,2,0,0,0,01-22,,,,,
中国,四川省,2,1,0,0,01-22,,,,,
中国,安徽省,0,2,0,0,01-22,,,,,
中国,辽宁省,0,1,0,0,01-22,,,,,
中国,安徽省,0,3,0,0,01-22,,,,,
中国,上海市,9,10,0,0,01-22,,,,,
中国,广西壮族自治区,0,2,0,0,01-22,,,,,
中国,湖北省,270,11,25,9,01-22,,,,,
中国,澳门,1,0,0,0,01-22,,,,,
中国,广东省,26,1,0,0,01-22,,,,,
中国,浙江省,10,0,0,0,01-22,,,,,
中国,河南省,4,0,0,0,01-22,,,,,
中国,天津市,4,0,0,0,01-22,,,,,
中国,海南省,4,0,0,0,01-22,,,,,
中国,湖北省,375,11,25,9,01-22,,,,,
中国,辽宁省,2,0,0,0,01-22,,,,,
中国,山西省,0,1,0,0,01-22,,,,,
中国,湖北省,375,,25,9,01-22,,,,,
中国,四川省,2,5,0,0,01-22,,,,,
中国,安徽省,1,4,0,0,01-22,,,,,
中国,福建省,1,0,0,0,01-22,,,,,
中国,贵州省,1,0,0,0,01-22,,,,,
中国,湖南省,4,0,0,0,01-22,,,,,
中国,山西省,1,0,0,0,01-22,,,,,
中国,重庆市,6,0,0,0,01-22,,,,,
中国,四川省,5,2,0,0,01-22,,,,,
中国,宁夏回族自治区,1,0,0,0,01-22,,,,,
中国,广西壮族自治区,2,0,0,0,01-22,,,,,
中国,河南省,5,0,0,0,01-22,,,,,
中国,广西壮族自治区,2,1,0,0,01-22,,,,,
中国,山东省,2,0,0,0,01-22,,,,,
中国,湖北省,444,,25,17,01-22,,,,,
中国,湖北省,444,,28,17,01-22,,,,,
中国,河北省,1,0,0,0,01-22,,,,,
中国,北京市,14,0,0,0,01-23,,,,,
中国,江苏省,1,0,0,0,01-23,,,,,
中国,黑龙江省,1,0,0,0,01-23,,,,,
中国,广西壮族自治区,5,0,0,0,01-23,,,,,
中国,上海市,16,22,0,0,01-23,,,,,
中国,香港,1,117,0,0,01-23,,,,,
中国,黑龙江省,1,1,0,0,01-23,,,,,
中国,山东省,2,2,0,0,01-23,,,,,
中国,陕西省,0,4,0,0,01-23,,,,,
中国,澳门,2,0,0,0,01-23,,,,,
中国,山东省,6,2,0,0,01-23,,,,,
中国,四川省,8,2,0,0,01-23,,,,,
中国,广东省,32,1,0,0,01-23,,,,,
中国,辽宁省,3,0,0,0,01-23,,,,,
中国,吉林省,1,0,0,0,01-23,,,,,
中国,福建省,4,0,0,0,01-23,,,,,
中国,湖南省,9,0,0,0,01-23,,,,,
中国,内蒙古自治区,0,1,0,0,01-23,,,,,
中国,重庆市,9,0,0,0,01-23,,,,,
中国,安徽省,9,4,0,0,01-23,,,,,
中国,贵州省,3,0,0,0,01-23,,,,,
中国,江西省,3,0,0,0,01-23,,,,,
中国,甘肃省,0,1,0,0,01-23,,,,,
中国,黑龙江省,1,2,0,0,01-23,,,,,
中国,浙江省,27,0,0,0,01-23,,,,,
中国,海南省,5,32,0,0,01-23,,,,,
中国,福建省,5,2,0,0,01-23,,,,,
中国,广东省,32,1,2,0,01-23,,,,,
中国,陕西省,3,1,0,0,01-23,,,,,
中国,北京市,22,0,0,0,01-23,,,,,
中国,新疆维吾尔自治区,2,0,0,0,01-23,,,,,
中国,黑龙江省,2,2,0,0,01-23,,,,,
中国,黑龙江省,2,0,0,0,01-23,,,,,
中国,香港,3,115,0,0,01-23,,,,,
中国,江苏省,5,0,0,0,01-23,,,,,
中国,香港,2,115,0,0,01-23,,,,,
中国,甘肃省,2,0,0,0,01-23,,,,,
中国,香港,2,65,0,0,01-23,,,,,
中国,云南省,2,0,0,0,01-24,,,,,
中国,河北省,1,0,0,1,01-24,,,,,
中国,江西省,7,0,0,0,01-24,,,,,
中国,云南省,2,0,0,0,01-24,,,,,
中国,广西壮族自治区,5,0,0,0,01-24,,,,,
中国,河北省,1,0,0,1,01-24,,,,,
中国,四川省,8,0,0,0,01-24,,,,,
中国,江苏省,5,0,0,0,01-24,,,,,
中国,浙江省,27,0,0,0,01-24,,,,,
中国,广东省,32,0,0,0,01-24,,,,,
中国,上海市,16,0,0,0,01-24,,,,,
中国,北京市,22,0,0,0,01-24,,,,,
中国,江西省,7,0,0,0,01-24,,,,,
中国,海南省,5,0,0,0,01-24,,,,,
中国,河南省,5,0,0,0,01-24,,,,,
中国,福建省,5,0,0,0,01-24,,,,,
中国,山东省,6,0,0,0,01-24,,,,,
中国,重庆市,9,0,0,0,01-24,,,,,
中国,安徽省,9,0,0,0,01-24,,,,,
中国,湖南省,9,0,0,0,01-24,,,,,
中国,辽宁省,3,0,0,0,01-24,,,,,
中国,贵州省,3,0,0,0,01-24,,,,,
中国,陕西省,3,0,0,0,01-24,,,,,
中国,甘肃省,2,0,0,0,01-24,,,,,
中国,新疆维吾尔自治区,2,0,0,0,01-24,,,,,
中国,澳门,2,0,0,0,01-24,,,,,
中国,黑龙江省,2,0,0,0,01-24,,,,,
中国,香港,2,0,0,0,01-24,,,,,
中国,吉林省,1,0,0,0,01-24,,,,,
中国,山西省,1,0,0,0,01-24,,,,,
中国,台湾,1,0,0,0,01-24,,,,,
中国,内蒙古自治区,0,1,0,0,01-24,,,,,
中国,宁夏回族自治区,1,0,0,0,01-24,,,,,
中国,内蒙古自治区,0,1,0,0,01-24,,,,,
中国,宁夏回族自治区,1,0,0,0,01-24,银川,1,0,0,0
中国,河北省,1,0,0,1,01-24,石家庄,1,0,0,0
中国,吉林省,1,0,0,0,01-24,长春,1,0,0,0
中国,山西省,1,0,0,0,01-24,太原,1,0,0,0
中国,台湾,1,0,0,0,01-24,,,,,
中国,云南省,2,0,0,0,01-24,昆明,2,0,0,0
中国,甘肃省,2,0,0,0,01-24,白银,1,0,0,0
中国,甘肃省,2,0,0,0,01-24,兰州,1,0,0,0
中国,新疆维吾尔自治区,2,0,0,0,01-24,,,,,
中国,澳门,2,0,0,0,01-24,,,,,
中国,黑龙江省,2,0,0,0,01-24,哈尔滨,1,0,0,0
中国,黑龙江省,2,0,0,0,01-24,牡丹江,1,0,0,0
中国,香港,2,0,0,0,01-24,,,,,
中国,辽宁省,3,0,0,0,01-24,沈阳,2,0,0,0
中国,辽宁省,3,0,0,0,01-24,大连,1,0,0,0
中国,贵州省,3,0,0,0,01-24,黔南州,1,0,0,0
中国,贵州省,3,0,0,0,01-24,铜仁,1,0,0,0
中国,贵州省,3,0,0,0,01-24,贵阳,1,0,0,0
中国,陕西省,3,0,0,0,01-24,西安,2,0,0,0
中国,陕西省,3,0,0,0,01-24,咸阳,1,0,0,0
中国,江西省,7,0,0,0,01-24,南昌,1,0,0,0
中国,江西省,7,0,0,0,01-24,萍乡,1,0,0,0
中国,江西省,7,0,0,0,01-24,抚州,1,0,0,0
中国,天津市,4,0,0,0,01-24,,,,,
中国,海南省,5,0,0,0,01-24,万宁,1,0,0,0
中国,海南省,5,0,0,0,01-24,三亚,2,0,0,0
中国,海南省,5,0,0,0,01-24,临高县,1,0,0,0
中国,海南省,5,0,0,0,01-24,海口,1,0,0,0
中国,河南省,5,0,0,0,01-24,郑州,2,0,0,0
中国,河南省,5,0,0,0,01-24,三门峡,1,0,0,0
中国,河南省,5,0,0,0,01-24,洛阳,1,0,0,0
中国,河南省,5,0,0,0,01-24,巩义,1,0,0,0
中国,江苏省,5,0,0,0,01-24,扬州,1,0,0,0
中国,江苏省,5,0,0,0,01-24,连云港,1,0,0,0
中国,江苏省,5,0,0,0,01-24,南京,2,0,0,0
中国,江苏省,5,0,0,0,01-24,苏州,1,0,0,0
中国,福建省,5,0,0,0,01-24,宁德,1,0,0,0
中国,福建省,5,0,0,0,01-24,泉州,1,0,0,0
中国,福建省,5,0,0,0,01-24,厦门,1,0,0,0
中国,福建省,5,0,0,0,01-24,福州,2,0,0,0
中国,广西壮族自治区,5,0,0,0,01-24,梧州,1,0,0,0
中国,广西壮族自治区,5,0,0,0,01-24,柳州,1,0,0,0
中国,广西壮族自治区,5,0,0,0,01-24,北海,3,0,0,0
中国,山东省,6,0,0,0,01-24,临沂,2,0,0,0
中国,山东省,6,0,0,0,01-24,威海,1,0,0,0
中国,山东省,6,0,0,0,01-24,青岛,3,0,0,0
中国,四川省,8,0,0,0,01-24,达州,1,0,0,0
中国,四川省,8,0,0,0,01-24,绵阳,2,0,0,0
中国,四川省,8,0,0,0,01-24,广安,1,0,0,0
中国,四川省,8,0,0,0,01-24,成都,4,0,0,0
中国,重庆市,9,0,0,0,01-24,涪陵区,1,0,0,0
中国,重庆市,9,0,0,0,01-24,永川区,2,0,0,0
中国,重庆市,9,0,0,0,01-24,垫江县,1,0,0,0
中国,重庆市,9,0,0,0,01-24,长寿区,1,0,0,0
中国,重庆市,9,0,0,0,01-24,巫山县,2,0,0,0
中国,重庆市,9,0,0,0,01-24,万州区,2,0,0,0
中国,安徽省,9,0,0,0,01-24,亳州,1,0,0,0
中国,安徽省,9,0,0,0,01-24,阜阳,1,0,0,0
中国,安徽省,9,0,0,0,01-24,滁州,1,0,0,0
中国,安徽省,9,0,0,0,01-24,六安,1,0,0,0
中国,安徽省,9,0,0,0,01-24,合肥,5,0,0,0
中国,湖南省,9,0,0,0,01-24,郴州,1,0,0,0
中国,湖南省,9,0,0,0,01-24,永州,1,0,0,0
中国,湖南省,9,0,0,0,01-24,长沙,4,0,0,0
中国,湖南省,9,0,0,0,01-24,怀化,3,0,0,0
中国,上海市,16,0,0,0,01-24,,,,,
中国,北京市,22,0,0,0,01-24,不明地区,8,0,0,0
中国,北京市,22,0,0,0,01-24,石景山,1,0,0,0
中国,北京市,22,0,0,0,01-24,朝阳,1,0,0,0
中国,北京市,22,0,0,0,01-24,西城,2,0,0,0
中国,北京市,22,0,0,0,01-24,武汉来京人员,2,0,0,0
中国,北京市,22,0,0,0,01-24,通州,1,0,0,0
中国,北京市,22,0,0,0,01-24,海淀,2,0,0,0
中国,北京市,22,0,0,0,01-24,丰台,1,0,0,0
中国,北京市,22,0,0,0,01-24,大兴,2,0,0,0
中国,北京市,22,0,0,0,01-24,昌平,2,0,0,0
中国,浙江省,27,0,0,0,01-24,衢州,1,0,0,0
中国,浙江省,27,0,0,0,01-24,金华,1,0,0,0
中国,浙江省,27,0,0,0,01-24,绍兴,1,0,0,0
中国,浙江省,27,0,0,0,01-24,舟山,1,0,0,0
中国,浙江省,27,0,0,0,01-24,温州,6,0,0,0
中国,浙江省,27,0,0,0,01-24,台州,6,0,0,0
中国,浙江省,27,0,0,0,01-24,宁波,5,0,0,0
中国,浙江省,27,0,0,0,01-24,杭州,6,0,0,0
中国,广东省,32,0,0,0,01-24,肇庆,1,0,0,0
中国,广东省,32,0,0,0,01-24,中山,1,0,0,0
中国,广东省,32,0,0,0,01-24,珠海,4,0,0,0
中国,广东省,32,0,0,0,01-24,湛江,2,0,0,0
中国,广东省,32,0,0,0,01-24,深圳,15,0,0,0
中国,广东省,32,0,0,0,01-24,韶关,2,0,0,0
中国,广东省,32,0,0,0,01-24,惠州,1,0,0,0
中国,广东省,32,0,0,0,01-24,广州,5,0,0,0
中国,广东省,32,0,0,0,01-24,佛山,1,0,0,0
中国,湖北省,444,0,0,0,01-24,,,,,
中国,天津市,5,0,0,0,01-24,,,,,
中国,北京市,26,0,0,0,01-24,不明地区,8,0,0,0
中国,北京市,26,0,0,0,01-24,石景山,1,0,0,0
中国,北京市,26,0,0,0,01-24,朝阳,1,0,0,0
中国,北京市,26,0,0,0,01-24,西城,2,0,0,0
中国,北京市,26,0,0,0,01-24,武汉来京人员,2,0,0,0
中国,北京市,26,0,0,0,01-24,通州,1,0,0,0
中国,北京市,26,0,0,0,01-24,海淀,2,0,0,0
中国,北京市,26,0,0,0,01-24,丰台,1,0,0,0
中国,北京市,26,0,0,0,01-24,大兴,2,0,0,0
中国,北京市,26,0,0,0,01-24,昌平,2,0,0,0
中国,北京市,26,0,0,0,01-24,不明地区,8,0,0,0
中国,北京市,26,0,0,0,01-24,石景山,1,0,0,0
中国,北京市,26,0,0,0,01-24,朝阳,1,0,0,0
中国,北京市,26,0,0,0,01-24,西城,2,0,0,0
中国,北京市,26,0,0,0,01-24,武汉来京人员,2,0,0,0
中国,北京市,26,0,0,0,01-24,通州,1,0,0,0
中国,北京市,26,0,0,0,01-24,海淀,3,0,0,0
中国,北京市,26,0,0,0,01-24,丰台,2,0,0,0
中国,北京市,26,0,0,0,01-24,大兴,2,0,0,0
中国,北京市,26,0,0,0,01-24,昌平,2,0,0,0
中国,北京市,26,0,0,0,01-24,不明地区,8,0,0,0
中国,北京市,26,0,0,0,01-24,石景山,1,0,0,0
中国,北京市,26,0,0,0,01-24,朝阳,1,0,0,0
中国,北京市,26,0,0,0,01-24,西城,2,0,0,0
中国,北京市,26,0,0,0,01-24,武汉来京人员,2,0,0,0
中国,北京市,26,0,0,0,01-24,通州,2,0,0,0
中国,北京市,26,0,0,0,01-24,海淀,3,0,0,0
中国,北京市,26,0,0,0,01-24,丰台,2,0,0,0
中国,北京市,26,0,0,0,01-24,大兴,2,0,0,0
中国,北京市,26,0,0,0,01-24,昌平,2,0,0,0
中国,北京市,26,0,0,0,01-24,不明地区,8,0,0,0
中国,北京市,26,0,0,0,01-24,石景山,1,0,0,0
中国,北京市,26,0,0,0,01-24,朝阳,3,0,0,0
中国,北京市,26,0,0,0,01-24,西城,3,0,0,0
中国,北京市,26,0,0,0,01-24,武汉来京人员,7,0,0,0
中国,北京市,26,0,0,0,01-24,通州,2,0,0,0
中国,北京市,26,0,0,0,01-24,海淀,3,0,0,0
中国,北京市,26,0,0,0,01-24,丰台,2,0,0,0
中国,北京市,26,0,0,0,01-24,大兴,2,0,0,0
中国,北京市,26,0,0,0,01-24,昌平,2,0,0,0
中国,北京市,26,0,0,0,01-24,顺义,1,0,0,0
中国,北京市,26,0,0,0,01-24,石景山,1,0,0,0
中国,北京市,26,0,0,0,01-24,朝阳,3,0,0,0
中国,北京市,26,0,0,0,01-24,西城,3,0,0,0
中国,北京市,26,0,0,0,01-24,武汉来京人员,7,0,0,0
中国,北京市,26,0,0,0,01-24,通州,2,0,0,0
中国,北京市,26,0,0,0,01-24,海淀,3,0,0,0
中国,北京市,26,0,0,0,01-24,丰台,2,0,0,0
中国,北京市,26,0,0,0,01-24,大兴,2,0,0,0
中国,北京市,26,0,0,0,01-24,昌平,2,0,0,0
中国,江西省,7,0,0,0,01-24,九江,1,0,0,0
中国,江西省,7,0,0,0,01-24,南昌,2,0,0,0
中国,江西省,7,0,0,0,01-24,萍乡,1,0,0,0
中国,江西省,7,0,0,0,01-24,抚州,1,0,0,0
中国,江西省,7,0,0,0,01-24,吉安,1,0,0,0
中国,江西省,7,0,0,0,01-24,新余,1,0,0,0
中国,江西省,7,0,0,0,01-24,九江,1,0,0,0
中国,江西省,7,0,0,0,01-24,南昌,2,0,0,0
中国,江西省,7,0,0,0,01-24,萍乡,1,0,0,0
中国,江西省,7,0,0,0,01-24,抚州,1,0,0,0
中国,广西壮族自治区,13,0,0,0,01-24,梧州,1,0,0,0
中国,广西壮族自治区,13,0,0,0,01-24,柳州,1,0,0,0
中国,广西壮族自治区,13,0,0,0,01-24,北海,3,0,0,0
中国,广西壮族自治区,13,0,0,0,01-24,梧州,1,0,0,0
中国,广西壮族自治区,13,0,0,0,01-24,柳州,1,0,0,0
中国,广西壮族自治区,13,0,0,0,01-24,北海,6,0,0,0
中国,广西壮族自治区,13,0,0,0,01-24,桂林,2,0,0,0
中国,广西壮族自治区,13,0,0,0,01-24,梧州,1,0,0,0
中国,广西壮族自治区,13,0,0,0,01-24,柳州,2,0,0,0
中国,广西壮族自治区,13,0,0,0,01-24,北海,6,0,0,0
中国,广西壮族自治区,13,0,0,0,01-24,河池,1,0,0,0
中国,广西壮族自治区,13,0,0,0,01-24,百色,1,0,0,0
中国,广西壮族自治区,13,0,0,0,01-24,桂林,2,0,0,0
中国,广西壮族自治区,13,0,0,0,01-24,梧州,1,0,0,0
中国,广西壮族自治区,13,0,0,0,01-24,柳州,2,0,0,0
中国,广西壮族自治区,13,0,0,0,01-24,北海,6,0,0,0
中国,上海市,20,0,0,0,01-24,,,,,
中国,湖北省,444,0,0,0,01-24,,,,,
中国,广东省,32,0,2,0,01-24,肇庆,1,0,0,0
中国,广东省,32,0,2,0,01-24,中山,1,0,0,0
中国,广东省,32,0,2,0,01-24,珠海,4,0,0,0
中国,广东省,32,0,2,0,01-24,湛江,2,0,0,0
中国,广东省,32,0,2,0,01-24,深圳,15,0,0,0
中国,广东省,32,0,2,0,01-24,韶关,2,0,0,0
中国,广东省,32,0,2,0,01-24,惠州,1,0,0,0
中国,广东省,32,0,2,0,01-24,广州,5,0,0,0
中国,广东省,32,0,2,0,01-24,佛山,1,0,0,0
中国,广东省,32,0,2,0,01-24,肇庆,1,0,0,0
中国,广东省,32,0,2,0,01-24,中山,1,0,0,0
中国,广东省,32,0,2,0,01-24,珠海,4,0,0,0
中国,广东省,32,0,2,0,01-24,湛江,2,0,0,0
中国,广东省,32,0,2,0,01-24,深圳,15,0,0,0
中国,广东省,32,0,2,0,01-24,韶关,2,0,0,0
中国,广东省,32,0,2,0,01-24,惠州,1,0,0,0
中国,广东省,32,0,2,0,01-24,广州,5,0,0,0
中国,广东省,32,0,2,0,01-24,佛山,1,0,0,0
中国,山东省,9,0,0,0,01-24,临沂,2,0,0,0
中国,山东省,9,0,0,0,01-24,威海,1,0,0,0
中国,山东省,9,0,0,0,01-24,青岛,3,0,0,0
中国,浙江省,27,0,1,0,01-24,衢州,1,0,0,0
中国,浙江省,27,0,1,0,01-24,金华,1,0,0,0
中国,浙江省,27,0,1,0,01-24,绍兴,1,0,0,0
中国,浙江省,27,0,1,0,01-24,舟山,1,0,0,0
中国,浙江省,27,0,1,0,01-24,温州,6,0,0,0
中国,浙江省,27,0,1,0,01-24,台州,6,0,0,0
中国,浙江省,27,0,1,0,01-24,宁波,5,0,0,0
中国,浙江省,27,0,1,0,01-24,杭州,6,0,0,0
中国,河南省,9,0,0,0,01-24,郑州,2,0,0,0
中国,河南省,9,0,0,0,01-24,三门峡,1,0,0,0
中国,河南省,9,0,0,0,01-24,洛阳,1,0,0,0
中国,河南省,9,0,0,0,01-24,巩义,1,0,0,0
中国,山东省,9,0,0,0,01-24,临沂,2,0,0,0
中国,山东省,9,0,0,0,01-24,威海,2,0,0,0
中国,山东省,9,0,0,0,01-24,青岛,3,0,0,0
中国,山东省,9,0,0,0,01-24,潍坊,1,0,0,0
中国,山东省,9,0,0,0,01-24,临沂,2,0,0,0
中国,山东省,9,0,0,0,01-24,威海,2,0,0,0
中国,山东省,9,0,0,0,01-24,青岛,3,0,0,0
中国,山东省,9,0,0,0,01-24,日照,1,0,0,0
中国,山东省,9,0,0,0,01-24,潍坊,1,0,0,0
中国,山东省,9,0,0,0,01-24,临沂,2,0,0,0
中国,山东省,9,0,0,0,01-24,威海,2,0,0,0
中国,山东省,9,0,0,0,01-24,青岛,3,0,0,0
中国,河南省,9,0,0,0,01-24,郑州,3,0,0,0
中国,河南省,9,0,0,0,01-24,三门峡,1,0,0,0
中国,河南省,9,0,0,0,01-24,洛阳,1,0,0,0
中国,河南省,9,0,0,0,01-24,巩义,2,0,0,0
中国,河南省,9,0,0,0,01-24,周口,1,0,0,0
中国,河南省,9,0,0,0,01-24,信阳,1,0,0,0
中国,河南省,9,0,0,0,01-24,郑州,3,0,0,0
中国,河南省,9,0,0,0,01-24,三门峡,1,0,0,0
中国,河南省,9,0,0,0,01-24,洛阳,1,0,0,0
中国,河南省,9,0,0,0,01-24,巩义,2,0,0,0
中国,安徽省,15,0,0,0,01-24,亳州,1,0,0,0
中国,安徽省,15,0,0,0,01-24,阜阳,1,0,0,0
中国,安徽省,15,0,0,0,01-24,滁州,1,0,0,0
中国,安徽省,15,0,0,0,01-24,六安,1,0,0,0
中国,安徽省,15,0,0,0,01-24,合肥,5,0,0,0
中国,广东省,53,0,2,0,01-24,肇庆,1,0,0,0
中国,广东省,53,0,2,0,01-24,中山,1,0,0,0
中国,广东省,53,0,2,0,01-24,珠海,4,0,0,0
中国,广东省,53,0,2,0,01-24,湛江,2,0,0,0
中国,广东省,53,0,2,0,01-24,深圳,15,0,0,0
中国,广东省,53,0,2,0,01-24,韶关,2,0,0,0
中国,广东省,53,0,2,0,01-24,惠州,1,0,0,0
中国,广东省,53,0,2,0,01-24,广州,5,0,0,0
中国,广东省,53,0,2,0,01-24,佛山,1,0,0,0
中国,黑龙江省,4,0,0,0,01-24,哈尔滨,1,0,0,0
中国,黑龙江省,4,0,0,0,01-24,牡丹江,1,0,0,0
中国,湖北省,549,0,0,0,01-24,,,,,
中国,浙江省,43,0,1,0,01-24,衢州,1,0,0,0
中国,浙江省,43,0,1,0,01-24,金华,1,0,0,0
中国,浙江省,43,0,1,0,01-24,绍兴,1,0,0,0
中国,浙江省,43,0,1,0,01-24,舟山,1,0,0,0
中国,浙江省,43,0,1,0,01-24,温州,6,0,0,0
中国,浙江省,43,0,1,0,01-24,台州,6,0,0,0
中国,浙江省,43,0,1,0,01-24,宁波,5,0,0,0
中国,浙江省,43,0,1,0,01-24,杭州,6,0,0,0
中国,广东省,53,0,2,0,01-24,肇庆,1,0,0,0
中国,广东省,53,0,2,0,01-24,中山,1,0,0,0
中国,广东省,53,0,2,0,01-24,珠海,4,0,0,0
中国,广东省,53,0,2,0,01-24,湛江,2,0,0,0
中国,广东省,53,0,2,0,01-24,深圳,15,0,0,0
中国,广东省,53,0,2,0,01-24,韶关,2,0,0,0
中国,广东省,53,0,2,0,01-24,惠州,1,0,0,0
中国,广东省,53,0,2,0,01-24,广州,5,0,0,0
中国,广东省,53,0,2,0,01-24,佛山,6,0,0,0
中国,广东省,53,0,2,0,01-24,肇庆,1,0,0,0
中国,广东省,53,0,2,0,01-24,中山,1,0,0,0
中国,广东省,53,0,2,0,01-24,珠海,8,0,0,0
中国,广东省,53,0,2,0,01-24,湛江,2,0,0,0
中国,广东省,53,0,2,0,01-24,深圳,15,0,0,0
中国,广东省,53,0,2,0,01-24,韶关,2,0,0,0
中国,广东省,53,0,2,0,01-24,惠州,1,0,0,0
中国,广东省,53,0,2,0,01-24,广州,5,0,0,0
中国,广东省,53,0,2,0,01-24,佛山,6,0,0,0
中国,广东省,53,0,2,0,01-24,肇庆,1,0,0,0
中国,广东省,53,0,2,0,01-24,中山,1,0,0,0
中国,广东省,53,0,2,0,01-24,珠海,8,0,0,0
中国,广东省,53,0,2,0,01-24,湛江,2,0,0,0
中国,广东省,53,0,2,0,01-24,深圳,15,0,0,0
中国,广东省,53,0,2,0,01-24,韶关,3,0,0,0
中国,广东省,53,0,2,0,01-24,惠州,5,0,0,0
中国,广东省,53,0,2,0,01-24,广州,5,0,0,0
中国,广东省,53,0,2,0,01-24,佛山,6,0,0,0
中国,广东省,53,0,2,0,01-24,清远,1,0,0,0
中国,广东省,53,0,2,0,01-24,肇庆,1,0,0,0
中国,广东省,53,0,2,0,01-24,阳江,3,0,0,0
中国,广东省,53,0,2,0,01-24,中山,2,0,0,0
中国,广东省,53,0,2,0,01-24,珠海,8,0,0,0
中国,广东省,53,0,2,0,01-24,湛江,2,0,0,0
中国,广东省,53,0,2,0,01-24,深圳,15,0,0,0
中国,广东省,53,0,2,0,01-24,韶关,3,0,0,0
中国,广东省,53,0,2,0,01-24,惠州,5,0,0,0
中国,广东省,53,0,2,0,01-24,广州,5,0,0,0
中国,广东省,53,0,2,0,01-24,佛山,6,0,0,0
中国,四川省,15,0,0,0,01-24,达州,1,0,0,0
中国,四川省,15,0,0,0,01-24,绵阳,2,0,0,0
中国,四川省,15,0,0,0,01-24,广安,1,0,0,0
中国,四川省,15,0,0,0,01-24,成都,4,0,0,0
中国,湖北省,549,0,0,0,01-24,孝感,22,0,0,0
中国,湖北省,549,0,0,0,01-24,武汉,495,0,0,0
中国,湖北省,549,0,0,0,01-24,荆州,8,0,0,0
中国,湖北省,549,0,0,0,01-24,黄冈,12,0,0,0
中国,湖北省,549,0,0,0,01-24,孝感,22,0,0,0
中国,湖北省,549,0,0,0,01-24,武汉,495,0,0,0
中国,湖北省,549,0,0,0,01-24,仙桃,2,0,0,0
中国,湖北省,549,0,0,0,01-24,荆门,8,0,0,0
中国,湖北省,549,0,0,0,01-24,荆州,8,0,0,0
中国,湖北省,549,0,0,0,01-24,黄冈,12,0,0,0
中国,湖北省,549,0,0,0,01-24,孝感,22,0,0,0
中国,湖北省,549,0,0,0,01-24,武汉,495,0,0,0
中国,湖北省,549,0,0,0,01-24,十堰,1,0,0,0
中国,湖北省,549,0,0,0,01-24,宜昌,1,0,0,0
中国,湖北省,549,0,0,0,01-24,仙桃,2,0,0,0
中国,湖北省,549,0,0,0,01-24,荆门,8,0,0,0
中国,湖北省,549,0,0,0,01-24,荆州,8,0,0,0
中国,湖北省,549,0,0,0,01-24,黄冈,12,0,0,0
中国,湖北省,549,0,0,0,01-24,孝感,22,0,0,0
中国,湖北省,549,0,0,0,01-24,武汉,495,0,0,0
中国,黑龙江省,4,0,0,0,01-24,哈尔滨,1,0,0,0
中国,黑龙江省,4,0,0,0,01-24,牡丹江,1,0,0,0
中国,黑龙江省,4,0,0,0,01-24,绥化,1,0,0,0
中国,黑龙江省,4,0,0,0,01-24,大庆,1,0,0,0
中国,黑龙江省,4,0,0,0,01-24,哈尔滨,1,0,0,0
中国,黑龙江省,4,0,0,0,01-24,牡丹江,1,0,0,0
中国,河北省,2,0,0,1,01-24,石家庄,1,0,0,0
中国,江苏省,9,0,0,0,01-24,扬州,1,0,0,0
中国,江苏省,9,0,0,0,01-24,连云港,1,0,0,0
中国,江苏省,9,0,0,0,01-24,南京,2,0,0,0
中国,江苏省,9,0,0,0,01-24,苏州,1,0,0,0
中国,吉林省,2,0,0,0,01-24,长春,1,0,0,0
中国,重庆市,27,0,0,0,01-24,涪陵区,1,0,0,0
中国,重庆市,27,0,0,0,01-24,永川区,2,0,0,0
中国,重庆市,27,0,0,0,01-24,垫江县,1,0,0,0
中国,重庆市,27,0,0,0,01-24,长寿区,1,0,0,0
中国,重庆市,27,0,0,0,01-24,巫山县,2,0,0,0
中国,重庆市,27,0,0,0,01-24,万州区,2,0,0,0
中国,河北省,2,0,0,1,01-24,石家庄,1,0,0,0
中国,安徽省,15,0,0,0,01-24,亳州,1,0,0,0
中国,安徽省,15,0,0,0,01-24,阜阳,1,0,0,0
中国,安徽省,15,0,0,0,01-24,滁州,1,0,0,0
